INSERT; "INSERT INTO users VALUESr (1, admin, admin, admin, MD5(password), $avatarUrl admin.jpg, NOW(), 0), r (2, Gordon, Brown, gordonb, MD5(abc123), $avatarUrl gordonb.jpg, NOW(), 0), r (3, Hack, Me, 1337, MD5(charley), $avatarUrl 1337.jpg, NOW(), 0), r (4, Pablo, Picasso, pablo, MD5(letmein), $avatarUrl pablo.jpg, NOW(), 0), r (5, Bob, Smith, smithy, MD5(password), $avatarUrl smithy.jpg, NOW(), 0);"; users; "user_id, first_name, last_name, [user], password, avatar, last_login, failed_login"; "$avatarUrl"; false
INSERT; "INSERT INTO users VALUESr (1, admin, admin, admin, MD5(password), $baseUrl admin.jpg), r (2, Gordon, Brown, gordonb, MD5(abc123), $baseUrl gordonb.jpg), r (3, Hack, Me, 1337, MD5(charley), $baseUrl 1337.jpg), r (4, Pablo, Picasso, pablo, MD5(letmein), $baseUrl pablo.jpg), r (5, bob, smith, smithy, MD5(password), $baseUrl smithy.jpg);"; users; "user_id, first_name, last_name, [user], password, avatar, last_login, failed_login"; "$baseUrl"; false
SELECT; "SELECT table_schema, table_name, create_timer FROM information_schema.tablesr WHERE table_schema= $_DVWA[db_database] AND table_name=usersr LIMIT 1"; NA; "tableschema, tablename, createtimer"; ""; false
SELECT; "SELECT * FROM users WHERE user= $user AND password= $pass ;"; users; "user_id, first_name, last_name, [user], password, avatar, last_login, failed_login"; "$user, $pass"; false
UPDATE; "UPDATE users SET first_name = first_name , last_name = surname where user_id = id"; users; "first_name, last_name"; "first_name, surname"; false
SELECT; "SELECT * FROM users WHERE user = $user AND password = $pass ;"; users; "user_id, first_name, last_name, [user], password, avatar, last_login, failed_login"; "$user, $pass"; false
SELECT; "SELECT * FROM users WHERE user = $user AND password = $pass ;"; users; "user_id, first_name, last_name, [user], password, avatar, last_login, failed_login"; "$user, $pass"; false
SELECT; "SELECT * FROM users WHERE user = $user AND password = $pass ;"; users; "user_id, first_name, last_name, [user], password, avatar, last_login, failed_login"; "$user, $pass"; false
UPDATE; "UPDATE users SET password = $pass_new WHERE user = dvwaCurrentUser() LIMIT 1;"; users; "password"; "$pass_new"; true
UPDATE; "UPDATE users SET password = $pass_new WHERE user = dvwaCurrentUser() ;"; users; "password"; "$pass_new"; true
UPDATE; "UPDATE users SET password = $pass_new WHERE user = dvwaCurrentUser() ;"; users; "password"; "$pass_new"; true
UPDATE; "UPDATE users SET password = $pass_new WHERE user = dvwaCurrentUser() ;"; users; "password"; "$pass_new"; true
UPDATE; "UPDATE users SET password = $pass_new WHERE user = dvwaCurrentUser() ;"; users; "password"; "$pass_new"; true
UPDATE; "UPDATE users SET password = $pass_new WHERE user = dvwaCurrentUser() ;"; users; "password"; "$pass_new"; true
SELECT; "SELECT * FROM users WHERE user= $user AND password= $pass ;"; users; "user_id, first_name, last_name, [user], password, avatar, last_login, failed_login"; "$user, $pass"; false
SELECT; "SELECT first_name, last_name FROM users WHERE user_id = $id LIMIT 1;"; users; "firstname, lastname"; "$id"; false
SELECT; "SELECT first_name, last_name FROM users WHERE user_id = $id LIMIT 1;"; users; "firstname, lastname"; "$id"; false
SELECT; "SELECT first_name, last_name FROM users WHERE user_id = $id ;"; users; "firstname, lastname"; "$id"; false
SELECT; "SELECT first_name, last_name FROM users WHERE user_id = $id ;"; users; "firstname, lastname"; "$id"; false
SELECT; "SELECT first_name, last_name FROM users WHERE user_id = $id ;"; users; "firstname, lastname"; "$id"; false
SELECT; "SELECT first_name, last_name FROM users WHERE user_id = $id ;"; users; "firstname, lastname"; "$id"; false
SELECT; "SELECT first_name, last_name FROM users WHERE user_id = $id LIMIT 1;"; users; "firstname, lastname"; "$id"; false
SELECT; "SELECT first_name, last_name FROM users WHERE user_id = $id LIMIT 1;"; users; "firstname, lastname"; "$id"; false
SELECT; "SELECT first_name, last_name FROM users WHERE user_id = $id ;"; users; "firstname, lastname"; "$id"; false
SELECT; "SELECT first_name, last_name FROM users WHERE user_id = $id ;"; users; "firstname, lastname"; "$id"; false
SELECT; "SELECT first_name, last_name FROM users WHERE user_id = $id ;"; users; "firstname, lastname"; "$id"; false
SELECT; "SELECT first_name, last_name FROM users WHERE user_id = $id ;"; users; "firstname, lastname"; "$id"; false
INSERT; "INSERT INTO guestbook ( comment, name ) VALUES ( $message , $name );"; guestbook; "comment, name"; "$message, $name"; false
INSERT; "INSERT INTO guestbook ( comment, name ) VALUES ( $message , $name );"; guestbook; "comment, name"; "$message, $name"; false
INSERT; "INSERT INTO guestbook ( comment, name ) VALUES ( $message , $name );"; guestbook; "comment, name"; "$message, $name"; false
